凄<br>セイ、 サイ<br>さむ.い、 すご.い、 すさ.まじい<br>	uncanny, weird, threatening, horrible
姓<br>セイ、 ショウ<br><br>	surname
征<br>セイ<br>いく、 そ、 ただ、 まさ、 ゆき<br>	subjugate, attack the rebellious, collect taxes
牲<br>セイ<br><br>	animal sacrifice, offering
誓<br>セイ<br>ちか.う<br>	vow, swear, pledge
請<br>セイ、 シン、 ショウ<br>こ.う、 う.ける、 うけ<br>	solicit, invite, ask
逝<br>セイ<br>ゆ.く、 い.く<br>	departed, die
醒<br>セイ<br>さ.ます、 さ.める<br>	awake, be disillusioned, sober up
斉<br>セイ、 サイ<br>そろ.う、 ひと.しい、 ひと.しく、 あたる、 はやい、 ただ、 なり、 ひと、 ひとし<br>	adjusted, alike, equal, similar variety of
隻<br>セキ<br><br>	vessels, counter for ships, fish, birds, arrows, one of a pair
惜<br>セキ<br>お.しい、 お.しむ<br>	pity, be sparing of, frugal, stingy, regret
戚<br>ソク、 セキ<br>いた.む、 うれ.える、 みうち<br>	grieve
斥<br>セキ<br>しりぞ.ける<br>	reject, retreat, recede, withdraw, repel, repulse
析<br>セキ<br><br>	chop, divide, tear, analyze
籍<br>セキ<br><br>	enroll, domiciliary register, membership
脊<br>セキ<br>せ、 せい<br>	stature, height
跡<br>セキ<br>あと<br>	tracks, mark, print, impression
拙<br>セツ<br>つたな.い<br>	bungling, clumsy, unskillful
摂<br>セツ、 ショウ<br>おさ.める、 かね.る、 と.る、 せっ<br>	vicarious, surrogate, act in addition to
窃<br>セツ<br>ぬす.む、 ひそ.か<br>	stealth, steal, secret, private, hushed
仙<br>セン、 セント<br>そま、 のり<br>	hermit, wizard, cent
占<br>セン<br>し.める、 うらな.う、 うら、 しむ、 じめ<br>	fortune-telling, divining, forecasting, occupy, hold, have, get, take
扇<br>セン<br>おうぎ、 おう、 おおぎ<br>	fan, folding fan
栓<br>セン<br><br>	plug, bolt, cork, bung, stopper
潜<br>セン<br>ひそ.む、 もぐ.る、 かく.れる、 くぐ.る、 ひそ.める<br>	submerge, conceal, hide, lower (voice), hush
煎<br>セン<br>せん.じる、 い.る、 に.る、 いり<br>	broil, parch, roast, boil
旋<br>セン<br><br>	rotation, go around
繊<br>セン<br><br>	slender, fine, thin kimono
羨<br>セン、 エン<br>うらや.む、 あまり<br>	envious, be jealous, covet
腺<br>セン<br><br>	gland, (kokuji)
薦<br>セン<br>すす.める、 こも<br>	recommend, mat, advise, encourage, offer
詮<br>セン<br>せん.ずる、 かい、 あき.らか、 あき<br>	discussion, methods called for, selection, result
践<br>セン<br>ふ.む<br>	tread, step on, trample, practice, carry through
遷<br>セン<br>うつ.る、 うつ.す、 みやこがえ<br>	transition, move, change
鮮<br>セン<br>あざ.やか<br>	fresh, vivid, clear, brilliant, Korea
漸<br>ゼン<br>やや<br>	steadily, gradually advancing, finally, barely
禅<br>ゼン、 セン<br>しずか、 ゆず.る<br>	Zen, silent meditation
繕<br>ゼン<br>つくろ.う<br>	darning, repair, mend, trim, tidy up, adjust
膳<br>ゼン、 セン<br>かしわ、 すす.める、 そな.える、 ぜ、 よし<br>	small low table, tray
塑<br>ソ<br>でく<br>	model, molding
措<br>ソ<br>お.く<br>	set aside, give up, suspend, discontinue, lay aside, except
曾<br>ソウ、 ソ、 ゾウ<br>かつ.て、 か.って、 すなわち<br>	once, before, formerly, ever, never, ex-
狙<br>ソ、 ショ<br>ねら.う、 ねら.い<br>	aim at, sight, shadow, stalk
疎<br>ソ、 ショ<br>うと.い、 うと.む、 まば.ら<br>	alienate, rough, neglect, shun, sparse
礎<br>ソ<br>いしずえ、 もと<br>	cornerstone, foundation stone
租<br>ソ<br><br>	tariff, crop tax, borrowing
粗<br>ソ<br>あら.い、 あら-<br>	coarse, rough, rugged
訴<br>ソ<br>うった.える<br>	accusation, sue, complain of pain, appeal to
阻<br>ソ<br>はば.む<br>	thwart, separate from, prevent, obstruct, deter, impede
遡<br>ソ、 サク<br>さかのぼ.る<br>	go upstream, retrace the past
僧<br>ソウ<br><br>	Buddhist priest, monk
双<br>ソウ<br>ふた、 たぐい、 ならぶ、 ふたつ、 ふ<br>	pair, set, comparison, counter for pairs
喪<br>ソウ<br>も<br>	miss, mourning
壮<br>ソウ<br>さかん、 つよし<br>	robust, manhood, prosperity
爽<br>ソウ<br>あき.らか、 さわ.やか、 たがう<br>	refreshing, bracing, resonant, sweet, clear
捜<br>ソウ、 シュ、 シュウ<br>さが.す<br>	search, look for, locate
掃<br>ソウ、 シュ<br>は.く、 か<br>	sweep, brush
挿<br>ソウ<br>さ.す、 はさ.む<br>	insert, put in, graft, wear (sword)
曹<br>ソウ、 ゾウ<br>つかさ、 ともがら、 へや<br>	cadet, friend
槽<br>ソウ<br>ふね<br>	vat, tub, tank
燥<br>ソウ<br>はしゃ.ぐ<br>	parch, dry up
痩<br>ソウ、 チュウ、 シュウ、 シュ<br>や.せる<br>	get thin
荘<br>ソウ、 ショウ、 チャン<br>ほうき、 おごそ.か、 そ<br>	villa, inn, cottage, feudal manor
葬<br>ソウ<br>ほうむ.る、 はふり<br>	interment, bury, shelve
藻<br>ソウ<br>も<br>	seaweed, duckweed
遭<br>ソウ<br>あ.う、 あ.わせる<br>	encounter, meet, party, association, interview, join
霜<br>ソウ<br>しも<br>	frost
騒<br>ソウ<br>さわ.ぐ、 うれい、 さわ.がしい<br>	boisterous, make noise, clamor, disturb, excite
憎<br>ゾウ<br>にく.む、 にく.い、 にく.らしい、 にく.しみ<br>	hate, detest
贈<br>ゾウ、 ソウ<br>おく.る<br>	presents, send, give to, award to, confer on, presenting something
促<br>ソク<br>うなが.す<br>	stimulate, urge, press, demand, incite
即<br>ソク<br>つ.く、 つ.ける、 すなわ.ち<br>	instant, namely, as is, conform, agree, adapt
捉<br>ソク、 サク<br>とら.える<br>	catch, capture
俗<br>ゾク<br><br>	vulgar, customs, manners, worldliness, mundane things
賊<br>ゾク<br><br>	burglar, rebel, traitor, robber
袖<br>シュウ<br>そで<br>	sleeve, wing (building), extension, give cold shoulder
遜<br>ソン<br>したが.う、 へりくだ.る、 ゆず.る<br>	humble, modest
汰<br>タ、 タイ<br>おご.る、 にご.る、 よな.げる<br>	luxury, select
唾<br>ダ、 タ<br>つば、 つばき<br>	saliva, sputum
堕<br>ダ<br>お.ちる、 くず.す、 くず.れる<br>	degenerate, descend to, lapse into
妥<br>ダ<br>やす<br>	gentle, peace, depravity
惰<br>ダ<br><br>	lazy, laziness
駄<br>ダ、 タ<br><br>	burdensome, pack horse, horse load, send by horse
堆<br>タイ、 ツイ<br>うずたか.い<br>	piled high
耐<br>タイ<br>た.える、 たえ<br>	-proof, enduring
怠<br>タイ<br>おこた.る、 なま.ける<br>	neglect, laziness
戴<br>タイ<br>いただ.く<br>	be crowned with, live under (a ruler), receive
替<br>タイ<br>か.える、 か.え-、 か.わる、 かえ<br>	exchange, spare, substitute, per-
泰<br>タイ<br>た、 はす、 ひろ、 や、 やす、 やすし、 ゆたか、 よし<br>	peaceful, calm, peace, easy, Thailand
滞<br>タイ、 テイ<br>とどこお.る<br>	stagnate, be delayed, overdue, arrears
胎<br>タイ<br><br>	womb, uterus
袋<br>タイ、 ダイ<br>ふくろ、 てい、 ない、 ぶく<br>	sack, bag, pouch
逮<br>タイ<br><br>	apprehend, chase
滝<br>ロウ、 ソウ<br>たき、 らき<br>	waterfall, rapids, cascade
卓<br>タク<br>すぐる、 たか、 たかし<br>	eminent, table, desk, high
択<br>タク<br>えら.ぶ<br>	choose, select, elect, prefer
拓<br>タク<br>ひら.く、 つ、 ひろ<br>	clear (the land), open, break up (land)
沢<br>タク<br>さわ、 うるお.い、 うるお.す、 つや、 おも、 さ、 さわん、 わさ<br>	swamp
濯<br>タク<br>すす.ぐ、 ゆす.ぐ<br>	laundry, wash, pour on, rinse
託<br>タク<br>かこつ.ける、 かこ.つ、 かこ.つける<br>	consign, requesting, entrusting with, pretend, hint
濁<br>ダク、 ジョク<br>にご.る、 にご.す、 にごり<br>	voiced, uncleanness, wrong, nigori, impurity
諾<br>ダク<br><br>	consent, assent, agreement
但<br>タン<br>ただ.し、 たじ<br>	however, but
奪<br>ダツ<br>うば.う<br>	rob, take by force, snatch away, dispossess, plunder, usurp
脱<br>ダツ<br>ぬ.ぐ、 ぬ.げる<br>	undress, removing, escape from, get rid of, be left out, take off
棚<br>ホウ<br>たな<br>	shelf, ledge, rack, mount, mantle, trellis
誰<br>スイ<br>だれ、 たれ、 た<br>	who, someone, somebody
丹<br>タン<br>に、 た、 たみ、 まこと<br>	rust-colored, red, red lead, pills
嘆<br>タン<br>なげ.く、 なげ.かわしい<br>	sigh, lament, moan, grieve
旦<br>タン、 ダン<br>あき.らか、 あきら、 ただし、 あさ、 あした<br>	daybreak, dawn, morning
淡<br>タン<br>あわ.い<br>	thin, faint, pale, fleeting
端<br>タン<br>はし、 は、 はた、 はな、 ただし、 みず<br>	edge, origin, end, point, border, verge, cape
綻<br>タン<br>ほころ.びる<br>	be rent, ripped, unravel, run, begin to open, smile
胆<br>タン<br>きも、 い、 まこと<br>	gall bladder, courage, pluck, nerve
鍛<br>タン<br>きた.える、 か<br>	forge, discipline, train
壇<br>ダン、 タン<br><br>	podium, stage, rostrum, terrace
弾<br>ダン、 タン<br>ひ.く、 はず.む、 たま、 はじ.く、 はじ.ける、 ただ.す、 はじ.きゆみ<br>	bullet, twang, flip, snap
恥<br>チ<br>は.じる、 はじ、 は.じらう、 は.ずかしい<br>	shame, dishonor
痴<br>チ<br>し.れる、 おろか<br>	stupid, foolish
稚<br>チ、 ジ<br>いとけない、 おさない、 おくて、 おでる、 まさ、 わか、 わく、 わっか<br>	immature, young
致<br>チ<br>いた.す<br>	doth, do, send, forward, cause, exert, incur, engage
遅<br>チ<br>おく.れる、 おく.らす、 おそ.い、 じ<br>	slow, late, back, later
畜<br>チク<br><br>	livestock, domestic fowl and animals
蓄<br>チク<br>たくわ.える<br>	amass, keeping a concubine, phonograph
逐<br>チク<br><br>	pursue, drive away, chase, accomplish, attain, commit
秩<br>チツ<br>ちち、 ちっ<br>	regularity, salary, order
窒<br>チツ<br><br>	plug up, obstruct
嫡<br>チャク、 テキ<br><br>	legitimate wife, direct descent (non-bastard)
抽<br>チュウ<br>ひき-<br>	pluck, pull, extract, excel
衷<br>チュウ<br><br>	inmost, heart, mind, inside
酎<br>チュウ、 チュ<br>かも.す<br>	sake
鋳<br>チュウ、 イ、 シュ、 シュウ<br>い.る<br>	casting, mint
駐<br>チュウ<br><br>	stop-over, reside in, resident
弔<br>チョウ<br>とむら.う、 とぶら.う<br>	condolences, mourning, funeral
彫<br>チョウ<br>ほ.る<br>	carve, engrave, chisel
徴<br>チョウ、 チ<br>しるし<br>	indications, sign, omen, symptom, collect, seek, refer to, question
懲<br>チョウ<br>こ.りる、 こ.らす、 こ.らしめる<br>	penal, chastise, punish, discipline
挑<br>チョウ<br>いど.む<br>	challenge, contend for, make love to
眺<br>チョウ<br>なが.める<br>	stare, watch, look at, see, scrutinize
聴<br>チョウ、 テイ<br>き.く、 ゆる.す、 きく<br>	listen, headstrong, naughty, careful inquiry
超<br>チョウ<br>こ.える、 こ.す、 まさる、 わたる<br>	transcend, super-, ultra-
跳<br>チョウ<br>は.ねる、 と.ぶ<br>	hop, leap up, spring, jerk, prance, buck, splash, sputter, snap
勅<br>チョク<br>いまし.める、 みことのり、 て、 のり<br>	imperial order
捗<br>チョク、 ホ<br>はかど.る<br>	make progress
朕<br>チン<br><br>	majestic plural, imperial we
沈<br>チン、 ジン<br>しず.む、 しず.める、 しん<br>	sink, be submerged, subside, be depressed, aloes
珍<br>チン<br>めずら.しい、 たから、 じん<br>	rare, curious, strange
鎮<br>チン<br>しず.める、 しず.まる、 おさえ、 しげ、 じん、 ちか<br>	tranquilize, ancient peace-preservation centers
陳<br>チン<br>ひ.ねる、 のぶ<br>	exhibit, state, relate, explain
津<br>シン<br>つ、 ず、 ち、 と<br>	haven, port, harbor, ferry
墜<br>ツイ<br>お.ちる、 お.つ<br>	crash, fall (down)
椎<br>ツイ、 スイ<br>つち、 う.つ、 しい<br>	oak, mallet
塚<br>チョウ<br>つか、 ずか、 つ<br>	hillock, mound
漬<br>シ<br>つ.ける、 つ.かる<br>	pickling, soak, moisten, steep
潰<br>カイ、 エ<br>つぶ.す、 つぶ.れる、 つい.える<br>	crush, smash, break, dissipate
坪<br>ヘイ<br>つぼ<br>	two-mat area, ~36 sq ft
爪<br>ソウ<br>つめ、 つま-<br>	claw, nail, talon
釣<br>チョウ<br>つ.る、 つ.り、 つ.り-、 つり<br>	angling, fish, catch, allure, ensnare
鶴<br>カク<br>つる、 たず、 ず、 か、 つ、 づ<br>	crane, stork
亭<br>テイ、 チン<br><br>	pavilion, restaurant, mansion, arbor, cottage, vaudeville, music hall, stage name
偵<br>テイ<br><br>	spy
貞<br>テイ<br>さだ、 さざ、 ただし、 りょう<br>	upright, chastity, constancy, righteousness
呈<br>テイ<br><br>	display, offer, present, send, exhibit
堤<br>テイ<br>つつみ<br>	dike, bank, embankment
帝<br>テイ<br>みかど<br>	sovereign, the emperor, god, creator
廷<br>テイ<br>たか<br>	courts, imperial court, government office
抵<br>テイ<br><br>	resist, reach, touch
締<br>テイ<br>し.まる、 し.まり、 し.める<br>	tighten, tie, shut, lock, fasten
艇<br>テイ<br><br>	rowboat, small boat
訂<br>テイ<br><br>	revise, correct, decide
諦<br>テイ、 タイ<br>あきら.める、 つまびらか、 まこと<br>	abandon, give up
逓<br>テイ<br>かわ.る、 たがいに<br>	relay, in turn, sending
邸<br>テイ<br>やしき、 むら<br>	residence, mansion
泥<br>デイ、 ナイ、 デ、 ニ<br>どろ、 ひじ<br>	mud, mire, adhere to, be attached to
摘<br>テキ<br>つ.む、 つむ<br>	pinch, pick, pluck, trim, clip, summarize
滴<br>テキ<br>しずく、 したた.る<br>	drip, drop
溺<br>デキ、 ジョウ、 ニョウ<br>いばり、 おぼ.れる<br>	drown, indulge
哲<br>テツ<br>さとい、 あき.らか、 し.る、 さば.く、 あき、 あきら、 さと、 さとし、 さとる、 てっ、 てつん、 のり、 よし<br>	philosophy, clear
徹<br>テツ<br>あき、 つ、 てっ、 とおる<br>	penetrate, clear, pierce, strike home, sit up (all night)
撤<br>テツ<br><br>	remove, withdraw, disarm, dismantle, reject, exclude
迭<br>テツ<br><br>	transfer, alternation
填<br>テン、 チン<br>は.まる、 は.める、 うず.める、 しず.める、 ふさ.ぐ、 まき<br>	fill in
添<br>テン<br>そ.える、 そ.う、 も.える、 も.う、 そえ、 ぞい<br>	annexed, accompany, marry, suit, meet, satisfy, attach, append, garnish, imitate
貼<br>テン、 チョウ<br>は.る、 つ.く<br>	stick, paste, apply
殿<br>デン、 テン<br>との、 て、 どん<br>	Mr., hall, mansion, palace, temple, lord
吐<br>ト<br>は.く、 つ.く<br>	spit, vomit, belch, confess, tell (lies)
塗<br>ト<br>ぬ.る、 ぬ.り、 まみ.れる<br>	paint, plaster, daub, smear, coating
妬<br>ト、 ツ<br>ねた.む、 そね.む、 つも.る、 ふさ.ぐ<br>	jealous, envy
斗<br>ト、 トウ<br>ます、 とます<br>	Big Dipper, 10 sho (vol), sake dipper
渡<br>ト<br>わた.る、 わた.す、 お、 たり、 わたな、 わたら、 わたり<br>	transit, ford, ferry, cross, import, deliver, diameter, migrate
賭<br>ト<br>か.ける、 かけ<br>	gamble, wager, bet
途<br>ト<br>みち<br>	route, way, road
奴<br>ド<br>やつ、 やっこ、 ぬ<br>	guy, slave, manservant, fellow
怒<br>ド、 ヌ<br>いか.る、 おこ.る<br>	angry, be offended
倒<br>トウ<br>たお.れる、 たお.す<br>	overthrow, fall, collapse, drop, break down
凍<br>トウ<br>こお.る、 こご.える、 こご.る、 い.てる、 し.みる、 こおり<br>	frozen, congeal, refrigerate
唐<br>トウ<br>から、 かろ、 たん<br>	T'ang, China
塔<br>トウ<br><br>	pagoda, tower, steeple
悼<br>トウ<br>いた.む<br>	lament, grieve over
搭<br>トウ<br><br>	board, load (a vehicle), ride
桃<br>トウ<br>もも、 み、 もの<br>	peach tree
棟<br>トウ<br>むね、 むな-<br>	ridgepole, ridge
盗<br>トウ<br>ぬす.む、 ぬす.み<br>	steal, rob, pilfer
痘<br>トウ<br><br>	pox, smallpox
筒<br>トウ<br>つつ<br>	cylinder, pipe, tube, gun barrel, sleeve
到<br>トウ<br>いた.る<br>	arrival, proceed, reach, attain, result in
藤<br>トウ、 ドウ<br>ふじ、 ぞう、 と、 ふじゅ<br>	wisteria
謄<br>トウ<br><br>	mimeograph, copy
踏<br>トウ<br>ふ.む、 ふ.まえる<br>	step, trample, carry through, appraise, evade payment
逃<br>トウ<br>に.げる、 に.がす、 のが.す、 のが.れる<br>	escape, flee, shirk, evade, set free
透<br>トウ<br>す.く、 す.かす、 す.ける、 とう.る、 とう.す、 とおる<br>	transparent, permeate, filter, penetrate
陶<br>トウ<br>す、 すえ<br>	pottery, porcelain
騰<br>トウ<br>あが.る、 のぼ.る<br>	inflation, advancing, going
闘<br>トウ<br>たたか.う、 あらそ.う、 と<br>	fight, war
憧<br>ショウ、 トウ、 ドウ<br>あこが.れる<br>	yearn after, long for, aspire to, admire, adore
洞<br>ドウ<br>ほら、 とう<br>	den, cave, excavation
瞳<br>ドウ、 トウ<br>ひとみ、 あきら<br>	pupil
胴<br>ドウ<br><br>	trunk, torso, hull (ship), hub of wheel
峠<br><br>とうげ<br>	mountain peak, mountain pass, climax, crest, (kokuji)
匿<br>トク<br>かくま.う<br>	hide, shelter, shield
督<br>トク<br>ただ、 ただし<br>	coach, command, urge, lead, supervise
篤<br>トク<br>あつ.い<br>	fervent, kind, cordial, serious, deliberate
栃<br><br>とち<br>	horse chestnut, (kokuji)
凸<br>トツ<br>でこ<br>	convex, beetle brow, uneven
突<br>トツ、 カ<br>つ.く<br>	stab, protruding, thrusting, thrust, pierce, prick
屯<br>トン<br><br>	barracks, police station, camp
豚<br>トン<br>ぶた<br>	pork, pig
頓<br>トン、 トツ<br>にわか.に、 とん.と、 つまず.く、 とみ.に、 ぬかずく<br>	suddenly, immediately, in a hurry
曇<br>ドン<br>くも.る、 ど、 ずみ<br>	cloudy weather, cloud up
鈍<br>ドン<br>にぶ.い、 にぶ.る、 にぶ-、 なま.る、 なまく.ら<br>	dull, slow, foolish, blunt
奈<br>ナ、 ナイ、 ダイ<br>いかん、 からなし<br>	Nara, what?
那<br>ナ、 ダ<br>なに、 なんぞ、 いかん、 とも、 やす<br>	what?
謎<br>メイ、 ベイ<br>なぞ<br>	riddle, puzzle, enigma, hint, tip
鍋<br>カ<br>なべ<br>	pot, pan, kettle
縄<br>ジョウ<br>なわ、 ただ.す<br>	straw rope, cord
軟<br>ナン<br>やわ.らか、 やわ.らかい<br>	soft
尼<br>ニ<br>あま<br>	nun
弐<br>ニ、 ジ<br>ふた.つ、 そえ<br>	II, two, second
匂<br><br>にお.う、 にお.い、 にお.わせる、 おり、 こう、 さぎ<br>	fragrant, stink, glow, insinuate, (kokuji)
虹<br>コウ<br>にじ<br>	rainbow
如<br>ジョ、 ニョ<br>ごと.し、 き、 ね、 ゆき、 よし<br>	likeness, like, such as, as if, better, best, equal
尿<br>ニョウ<br><br>	urine
妊<br>ニン、 ジン<br>はら.む、 みごも.る<br>	pregnancy
忍<br>ニン<br>しの.ぶ、 しの.ばせる、 おし<br>	endure, bear, put up with, conceal, secrete, spy, sneak
寧<br>ネイ<br>むし.ろ、 あき、 やす、 やすし、 よし<br>	rather, preferably
猫<br>ビョウ<br>ねこ<br>	cat
捻<br>ネン、 ジョウ<br>ね.じる、 ねじ.る、 ひね.くる、 ひね.る<br>	twirl, twist, play with
粘<br>ネン<br>ねば.る<br>	sticky, glutinous, greasy, persevere
悩<br>ノウ<br>なや.む、 なや.ます、 なや.ましい、 なやみ<br>	trouble, worry, in pain, distress, illness
濃<br>ノウ<br>こ.い、 の<br>	concentrated, thick, dark, undiluted
把<br>ハ、 ワ<br>たば<br>	grasp, faggot, bunch, counter for bundles
覇<br>ハ、 ハク<br>はたがしら、 はる<br>	hegemony, supremacy, leadership, champion
婆<br>バ<br>ばば、 ばあ<br>	old woman, grandma, wet nurse
罵<br>バ<br>ののし.る<br>	abuse, insult
廃<br>ハイ<br>すた.れる、 すた.る<br>	abolish, obsolete, cessation, discarding, abandon
排<br>ハイ<br>おし<br>	repudiate, exclude, expel, reject
杯<br>ハイ<br>さかずき<br>	counter for cupfuls, wine glass, glass, toast
輩<br>ハイ<br>やから、 やかい、 ともがら<br>	comrade, fellow, people, companions
培<br>バイ<br>つちか.う<br>	cultivate, foster
媒<br>バイ<br>なこうど<br>	mediator, go-between
賠<br>バイ<br><br>	compensation, indemnify
剥<br>ハク、 ホク<br>へ.ぐ、 へず.る、 む.く、 む.ける、 は.がれる、 は.ぐ、 は.げる、 は.がす<br>	come off, peel, fade, discolor
陪<br>バイ<br><br>	obeisance, follow, accompany, attend on
伯<br>ハク<br>いき、 えき、 か、 き、 は、 ひろ<br>	chief, count, earl, uncle, Brazil
拍<br>ハク、 ヒョウ<br><br>	clap, beat (music)
泊<br>ハク<br>と.まる、 と.める、 とまり、 はつ<br>	overnight, put up at, ride at anchor, 3-day stay
薄<br>ハク<br>うす.い、 うす-、 うす.める、 うす.まる、 うす.らぐ、 うす.ら-、 うす.れる、 すすき<br>	dilute, thin, weak (tea)
舶<br>ハク<br><br>	liner, ship
迫<br>ハク<br>せま.る、 さこ、 せ、 せこ、 はさ、 はさま、 はざま<br>	urge, force, imminent, spur on
漠<br>バク<br><br>	vague, obscure, desert, wide
爆<br>バク<br>は.ぜる<br>	bomb, burst open, pop, split
縛<br>バク<br>しば.る<br>	truss, arrest, bind, tie, restrain
箸<br>チョ、 チャク<br>はし<br>	chopsticks
肌<br>キ<br>はだ<br>	texture, skin, body, grain
鉢<br>ハチ、 ハツ<br><br>	bowl, rice tub, pot, crown
髪<br>ハツ<br>かみ、 がた、 ひげ<br>	hair of the head
伐<br>バツ、 ハツ、 カ、 ボチ<br>き.る、 そむ.く、 う.つ<br>	fell, strike, attack, punish
罰<br>バツ、 バチ、 ハツ<br>ばっ.する<br>	penalty, punishment
抜<br>バツ、 ハツ、 ハイ<br>ぬ.く、 ぬ.き、 ぬ.ける、 ぬ.かす、 ぬ.かる、 ぬき<br>	slip out, extract, pull out, pilfer, quote, remove, omit
閥<br>バツ<br><br>	clique, lineage, pedigree, faction, clan
伴<br>ハン、 バン<br>ともな.う、 とも<br>	consort, accompany, bring with, companion
帆<br>ハン<br>ほ<br>	sail
搬<br>ハン<br><br>	conveyor, carry, transport
斑<br>ハン<br>ふ、 まだら、 い<br>	spot, blemish, speck, patches
氾<br>ハン<br>ひろ.がる<br>	spread out, wide
汎<br>ハン、 ブ、 フウ、 ホウ、 ホン<br>ただよ.う、 ひろ.い、 ひろ、 ひろし、 みな<br>	pan-
畔<br>ハン<br>あぜ、 くろ、 ほとり、 ぐろ<br>	paddy ridge, levee
繁<br>ハン<br>しげ.る、 しげ.く<br>	luxuriant, thick, overgrown, frequency, complexity, trouble
般<br>ハン<br><br>	carrier, carry, all
藩<br>ハン<br><br>	clan, enclosure
販<br>ハン<br><br>	marketing, sell, trade
範<br>ハン<br>のり<br>	pattern, example, model
煩<br>ハン、 ボン<br>わずら.う、 わずら.わす<br>	anxiety, trouble, worry, pain, ill, annoy, nuisance, irksome
頒<br>ハン<br>わか.つ<br>	distribute, disseminate, partition, understand
盤<br>バン<br>ち、 わ<br>	tray, shallow bowl, platter, tub, board, phonograph record
蛮<br>バン<br>えびす<br>	barbarian
卑<br>ヒ<br>いや.しい、 いや.しむ、 いや.しめる<br>	lowly, base, vile, vulgar
妃<br>ヒ<br>きさき、 き、 ぴ、 み<br>	queen, princess
彼<br>ヒ<br>かれ、 かの、 か.の、 その<br>	he, that, the
扉<br>ヒ<br>とびら<br>	front door, title page, front page
披<br>ヒ<br><br>	expose, open
泌<br>ヒツ、 ヒ<br><br>	ooze, flow, soak in, penetrate, secrete
疲<br>ヒ<br>つか.れる、 つか.らす<br>	exhausted, tire, weary
碑<br>ヒ<br>いしぶみ<br>	tombstone, monument
罷<br>ヒ<br>まか.り-、 や.める<br>	quit, stop, leave, withdraw, go
被<br>ヒ<br>こうむ.る、 おお.う、 かぶ.る、 かぶ.せる、 ぎぬ<br>	incur, cover, veil, brood over, shelter, wear, put on, be exposed (film), receiving
避<br>ヒ<br>さ.ける、 よ.ける<br>	evade, avoid, avert, ward off, shirk, shun
尾<br>ビ<br>お<br>	tail, end, counter for fish, lower slope of mountain
微<br>ビ<br>かす.か、 み<br>	delicate, minuteness, insignificance
眉<br>ビ、 ミ<br>まゆ<br>	eyebrow
匹<br>ヒツ<br>ひき<br>	equal, head, counter for small animals, roll of cloth
膝<br>シツ<br>ひざ<br>	knee, lap
肘<br>チュウ<br>ひじ<br>	elbow, arm
姫<br>キ<br>ひめ、 ひめ-<br>	princess
媛<br>エン<br>ひめ<br>	beautiful woman, princess
漂<br>ヒョウ<br>ただよ.う<br>	drift, float (on liquid)
描<br>ビョウ<br>えが.く、 か.く<br>	sketch, compose, write, draw, paint
苗<br>ビョウ、 ミョウ<br>なえ、 なわ-、 ねい、 のら、 みう、 みつ<br>	seedling, sapling, shoot
浜<br>ヒン<br>はま<br>	seacoast, beach, seashore
賓<br>ヒン<br><br>	V.I.P., guest
頻<br>ヒン<br>しき.りに<br>	repeatedly, recur
敏<br>ビン<br>さとい、 さとし、 ちょう、 とし、 び<br>	cleverness, agile, alert
瓶<br>ビン<br>かめ、 へい、 べ、 ぺ<br>	flower pot, bottle, vial, jar, jug, vat, urn
怖<br>フ、 ホ<br>こわ.い、 こわ.がる、 お.じる、 おそ.れる<br>	dreadful, be frightened, fearful
扶<br>フ<br>たす.ける<br>	aid, help, assist
敷<br>フ<br>し.く、 しき、 にゅう<br>	spread, pave, sit, promulgate
普<br>フ<br>あまね.く、 あまねし、 しん、 ひろ<br>	universal, wide(ly), generally, Prussia
浮<br>フ<br>う.く、 う.かれる、 う.かぶ、 む、 う.かべる、 うき<br>	floating, float, rise to surface
符<br>フ<br><br>	token, sign, mark, tally, charm
腐<br>フ<br>くさ.る、 くさ.れる、 くさ.れ、 くさ.らす、 くさ.す<br>	rot, decay, sour
膚<br>フ<br>はだ<br>	skin, body, grain, texture, disposition
譜<br>フ<br><br>	musical score, music, note, staff, table, genealogy
賦<br>フ、 ブ<br>うた<br>	levy, ode, prose, poem, tribute, installment
赴<br>フ<br>おもむ.く<br>	proceed, get, become, tend
阜<br>フ、 フウ<br>おか、 ぎふのふ<br>	hill, mound
附<br>フ<br>つ.ける、 つ.く、 ずき、 づけ<br>	affixed, attach, refer to, append
侮<br>ブ<br>あなど.る、 あなず.る<br>	scorn, despise, make light of, contempt
舞<br>ブ<br>ま.う、 まい<br>	dance, flit, circle, wheel
封<br>フウ、 ホウ<br><br>	seal, closing
伏<br>フク<br>ふ.せる、 ふ.す、 ふし、 ふせ<br>	prostrated, bend down, bow, cover, lay (pipes)
幅<br>フク<br>はば<br>	hanging scroll, width
覆<br>フク<br>おお.う、 くつがえ.す、 くつがえ.る<br>	capsize, cover, shade, mantle, be ruined
払<br>フツ、 ヒツ、 ホツ<br>はら.う、 はらい<br>	pay, clear out, prune, banish, dispose of
沸<br>フツ<br>わ.く、 わ.かす<br>	seethe, boil, ferment, uproar, breed
噴<br>フン<br>ふ.く<br>	erupt, spout, emit, flush out
墳<br>フン<br><br>	tomb, mound
憤<br>フン<br>いきどお.る<br>	aroused, resent, be indignant, anger
紛<br>フン<br>まぎ.れる、 まぎ.らす、 まぎ.らわす、 まぎ.らわしい<br>	distract, be mistaken for, go astray, divert
雰<br>フン<br><br>	atmosphere, fog
